,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,calory_to_balance,needed_calory
2921,16,48.57690123003046,1.5925778560297394,F,19.152631889747784,1316.876,1.5,1975.314,2238.0377823136073,-262.7237823136072
2922,15,53.70535394082294,1.6183638452969975,F,20.50525846648668,1375.193,1.3,1787.7509,1891.9144371383727,-104.1635371383727
2923,15,48.07180917484508,1.6158623595722323,F,18.411184838165585,1320.686,1.7,2245.1662,2646.2233130702884,-401.0571130702883
2924,16,50.63976820489338,1.600822998059223,F,19.76082532559504,1338.082,1.2,1605.6984,1763.2692312131849,-157.57083121318487
2925,17,49.72618216252441,1.6250087865594731,F,18.831013270215177,1328.723,1.5,1993.0845,2296.7395874765793,-303.6550874765794
2926,16,52.91166286055286,1.5921534633983814,M,20.87284069761256,1478.167,1.5,2217.2505,2305.1168045135,-87.86630451349993
2927,16,48.21937941137454,1.6060345098331077,M,18.69441462347976,1420.823,1.7,2415.3991,2803.733710076646,-388.33461007664573
2928,15,52.69503675258655,1.6121499193348914,F,20.274906495672163,1364.438,1.3,1773.7694,1898.4450551333568,-124.67565513335694
2929,16,53.91047167971586,1.5939573924161576,F,21.21874605312817,1368.313,1.2,1641.9756,1679.2165960602144,-37.24099606021446
2930,15,52.32275582077399,1.61358666271005,M,20.095833279093032,1487.615,1.5,2231.4225,2409.5476697836825,-178.1251697836824
2931,16,51.567804795901175,1.616776396071597,M,19.72780306815407,1472.067,1.9,2796.9273,3076.5373214808283,-279.61002148082844
2932,15,47.77423042878871,1.609917251052792,F,18.43259970620035,1316.819,1.2,1580.1827999999998,1860.289232476825,-280.10643247682515
2933,16,51.70256068716071,1.597960235131755,F,20.247906069828083,1347.798,1.3,1752.1374,1877.7932616280073,-125.65586162800719
2934,15,47.72988679103399,1.607928243737875,F,18.46107882725033,1316.055,1.9,2500.5045,2939.207841413126,-438.70334141312605
2935,15,54.28515999688458,1.6246927058816314,M,20.565471019861945,1520.053,1.3,1976.0689,2085.0820819317105,-109.0131819317105
2936,14,51.63952106159644,1.593269408708574,F,20.342474039696093,1355.795,1.3,1762.5335000000002,1880.1536565987622,-117.62015659876192
2937,15,53.08163244314592,1.5886580530462944,F,21.03213754561497,1364.156,1.5,2046.234,2111.210888750474,-64.97688875047425
2938,17,49.886620867951365,1.6251865681069086,F,18.887637495104283,1330.293,1.5,1995.4395,2292.5597317940756,-297.1202317940756
2939,16,48.843124216440266,1.6210322778902089,M,18.58746271409409,1436.867,1.7,2442.6739,2851.7084039559504,-409.03450395595064
2940,14,54.17022160329662,1.5899457551533254,M,21.42870850153283,1507.905,1.3,1960.2765,1985.093970873568,-24.817470873568027
2941,16,53.56115096398889,1.6176931367644671,F,20.467161430586746,1368.995,1.2,1642.794,1741.7476244031384,-98.95362440313829
2942,17,53.022247408338,1.6054104333542374,F,20.57244783204669,1357.033,1.9,2578.3627,2719.6797895310865,-141.31708953108637
2943,16,54.35281349478679,1.6246389980463107,M,20.592462408861643,1514.153,1.2,1816.9836,1914.707592377711,-97.72399237771106
2944,17,52.58797604011165,1.6047635517975762,M,20.42040506592884,1473.237,1.5,2209.8555,2348.33071112827,-138.47521112827008
2945,16,48.00717879654554,1.620081656909719,M,18.29078627905561,1424.939,1.3,1852.4207,2197.692793339854,-345.2720933398539
2946,15,52.51615737771186,1.6148336503851242,F,20.138974849952152,1363.177,1.5,2044.7655,2203.2606764045595,-158.49517640455952
2947,14,53.632319360074185,1.6209098214424675,M,20.413095679331143,1516.018,1.3,1970.8234,2095.070167299647,-124.24676729964699
2948,15,48.021733902459154,1.6249240201567976,M,18.18744611794675,1434.36,1.3,1864.668,2224.7926035130463,-360.1246035130464
2949,16,54.14106370283336,1.5900117820971873,M,21.41539548584273,1493.938,1.9,2838.4822,2876.2048209998834,-37.722620999883475
2950,15,49.83895146115668,1.6128337927402652,M,19.159742502552227,1453.211,1.5,2179.8165,2468.8232654326644,-289.00676543266445
2951,15,51.16579753801173,1.60180374358476,M,19.94165228531789,1465.873,1.2,1759.0476,1914.150962711539,-155.10336271153892
2952,16,53.577676745266906,1.5968451268472887,F,21.01155929151373,1365.609,1.9,2594.6571,2679.6706655055536,-85.01356550555374
2953,15,52.77003971096865,1.6093967477434514,F,20.373290709860854,1364.69,1.5,2047.035,2180.337979396721,-133.30297939672096
2954,17,48.95567197998071,1.6076564038380607,F,18.941595004540385,1318.376,1.2,1582.0512,1812.4403479100265,-230.3891479100264
2955,15,54.27392128360165,1.5931138708887054,F,21.384424281819364,1376.359,1.9,2615.0821,2653.6735720421275,-38.59147204212741
2956,16,48.936842945072215,1.595442703648264,F,19.22531764032382,1320.819,1.2,1584.9828,1789.001742569944,-204.0189425699441
2957,17,53.82462162553574,1.608033334979796,F,20.815693783032817,1365.182,1.2,1638.2184,1707.8142890907052,-69.59588909070521
2958,15,52.57485556235604,1.620138762757363,F,20.029663928273365,1364.642,1.2,1637.5704,1774.1324970430135,-136.5620970430134
2959,17,52.93887889695593,1.623221071974981,M,20.09182543015216,1487.273,1.5,2230.9095,2409.4742569955415,-178.5647569955413
2960,14,52.25135641903098,1.5962743020580483,M,20.506074211311454,1484.781,1.9,2821.0839,2985.335954564697,-164.25205456469712
2961,16,50.25419838435616,1.6094840768931666,F,19.399877204275416,1335.853,1.2,1603.0236,1793.0841393333055,-190.06053933330554
2962,15,53.340292913109145,1.6069610526177942,F,20.65592719408137,1369.75,1.3,1780.675,1870.6808528581503,-90.00585285815032
2963,14,52.499281481117606,1.6154973572986957,M,20.115964278849734,1497.789,1.9,2845.7991,3069.89213213751,-224.0930321375099
2964,14,54.26192418076536,1.621475357144247,M,20.63832678420664,1524.926,1.2,1829.9112,1924.045173583894,-94.13397358389398
2965,17,49.52596990280066,1.5906748746911157,F,19.57357466461221,1320.964,1.5,1981.446,2196.705452976689,-215.25945297668886
2966,17,48.6553463739449,1.6115150328192074,M,18.735351539257348,1422.736,1.7,2418.6512,2801.374232558459,-382.7230325584592
2967,16,54.36313057159419,1.5883245738119838,M,21.54894178465836,1496.137,1.2,1795.3644,1807.9499155609076,-12.585515560907652
2968,15,48.38509819241997,1.594813950242966,F,19.02355047095739,1320.115,1.5,1980.1725,2258.76569758103,-278.59319758103015
2969,17,53.802555996042685,1.6069642909501989,F,20.83485372312424,1364.788,1.5,2047.182,2132.1891667852096,-85.00716678520962
2970,16,51.74649553901701,1.6058584426164833,F,20.06625950873181,1349.562,1.5,2024.343,2189.1595232726195,-164.8165232726194
2971,15,50.128068191932535,1.623081144667153,M,19.02832248930125,1462.295,1.2,1754.754,2001.130778680548,-246.3767786805481
2972,16,52.41670317964216,1.599784470885271,M,20.480792066639783,1475.201,1.9,2802.8819,2969.735595776641,-166.85369577664096
2973,16,51.16509185376962,1.5934105504288427,F,20.152010523105204,1341.865,1.2,1610.238,1733.929453834753,-123.69145383475302
2974,15,51.152512558909486,1.6132130896062256,F,19.655472858005403,1349.81,1.2,1619.772,1788.2577872291827,-168.48578722918273
2975,15,51.46770667943061,1.6096728571187988,M,19.86367383554973,1473.944,1.5,2210.916,2415.3073392766087,-204.3913392766085
2976,17,52.99364608844044,1.615199570571217,F,20.312876127062854,1358.423,1.5,2037.6345,2176.780302967048,-139.1458029670482
2977,15,52.227019095294025,1.6132583617986094,F,20.06722818955781,1360.133,1.3,1768.1729,1912.0404456239696,-143.8675456239696
2978,15,51.802868040851166,1.6120722544984316,M,19.93355680895409,1479.735,1.2,1775.6819999999998,1933.036826758956,-157.35482675895628
2979,15,52.43350878787045,1.617544203730432,F,20.039948708117038,1362.844,1.5,2044.266,2213.6070728580294,-169.3410728580293
2980,15,50.97829812937732,1.5891686249798724,M,20.185772227397663,1456.987,1.5,2185.4805,2349.4234610272324,-163.9429610272323
2981,17,49.48406214850532,1.6079626887269376,F,19.13874294497684,1323.501,1.5,1985.2515,2250.92931515164,-265.67781515163983
2982,17,52.74613278883116,1.609180935872604,F,20.369523332146883,1355.024,1.5,2032.536,2165.295205037641,-132.7592050376411
2983,15,53.21702085796883,1.5957439137279374,M,20.898935484662385,1490.945,1.5,2236.4175,2322.140272915627,-85.72277291562705
2984,17,52.02181097670886,1.62535402789578,F,19.691986212794472,1350.82,1.5,2026.23,2232.8469319886026,-206.61693198860257
2985,15,51.28444646909749,1.612068640210548,M,19.734158546095426,1472.631,1.9,2797.9989,3076.7248569619555,-278.7259569619555
2986,15,50.421207531573145,1.607787163286826,M,19.50545693451319,1458.664,1.5,2187.996,2434.165647049733,-246.1696470497327
2987,16,51.64372779707339,1.619821052846072,M,19.682647060164275,1474.63,1.9,2801.797,3088.964340728902,-287.16734072890176
2988,15,54.22178268258159,1.625318992200368,M,20.525633576772265,1519.498,1.9,2887.0462,3052.2274650219,-165.1812650218999
2989,15,52.8904081164905,1.5886137521004646,F,20.95753898101548,1362.312,1.5,2043.468,2115.8617736638166,-72.39377366381655
2990,16,48.764808863347454,1.620493613546261,F,18.56999893037731,1323.426,1.5,1985.139,2319.7371449242587,-334.5981449242588
2991,15,53.11925492017614,1.5902895245467106,M,21.003882415969944,1486.879,1.9,2825.0701,2918.6995030684675,-93.62940306846758
2992,17,53.3746696731394,1.5930992442880945,M,21.0304970406594,1478.183,1.9,2808.5477,2897.9574268820556,-89.40972688205557
2993,16,47.76872708173188,1.6198665650747706,F,18.204769551244155,1313.757,1.9,2496.1383,2975.3851570341994,-479.24685703419937
2994,15,51.6610641660729,1.607391660497226,F,19.994931765160807,1353.703,1.5,2030.5545,2203.710078509769,-173.15557850976916
2995,16,53.62452468764048,1.596890537288996,M,21.0287356201338,1490.301,1.9,2831.5719,2921.9593293649978,-90.38742936499784
2996,15,51.20018423475256,1.5942411759257806,F,20.14482411900272,1347.043,1.5,2020.5645,2176.5516239300196,-155.9871239300196
2997,15,47.63608086864293,1.6231385922418662,F,18.081098674340712,1317.74,1.3,1713.062,2055.928462619014,-342.8664626190143
2998,15,53.51571471416327,1.5945734852466853,M,21.04709945514767,1494.452,1.2,1793.3424,1848.9735444511377,-55.63114445113774
2999,16,50.15685039825696,1.607232691903083,M,19.416580244014604,1447.965,1.9,2751.1335,3074.6710388613938,-323.53753886139384
3000,15,53.3107606725572,1.61831862187467,F,20.35573630582985,1371.397,1.9,2605.6543,2777.7279809724328,-172.0736809724326
3001,16,53.8891724368983,1.6023192654230434,F,20.98956341969274,1369.53,1.3,1780.389,1840.6500662968795,-60.26106629687956
3002,14,51.944989413024274,1.5912598124321924,F,20.51452533126525,1358.386,1.5,2037.579,2155.324755801843,-117.74575580184296
3003,16,48.11205673032684,1.605160681972908,M,18.673120352346587,1418.916,1.7,2412.1572,2803.16359838714,-391.00639838714005
3004,17,52.529986485598855,1.6231243766887054,M,19.93901447651439,1481.623,1.9,2815.0837,3063.70790602279,-248.62420602279008
3005,15,47.87160702295914,1.602406113401905,M,18.64373066819326,1421.044,1.7,2415.7748,2811.7930951144863,-396.01829511448614
3006,15,52.14630378534802,1.6077159465413673,M,20.17459808162233,1482.262,1.5,2223.393,2391.5038061625755,-168.1108061625755
3007,15,51.45577039406484,1.6081700831957884,F,19.89619952357217,1351.864,1.5,2027.796,2211.637109281444,-183.84110928144378
3008,15,51.03381362357234,1.5889895095327329,F,20.21231059253248,1344.553,1.9,2554.6507,2742.680998108204,-188.03029810820408
3009,17,49.56497244568231,1.6108109104781083,M,19.102303635334163,1434.846,1.5,2152.269,2444.95314238486,-292.68414238486
3010,15,53.855335368305234,1.6114954174301772,M,20.73817738715436,1507.566,1.9,2864.3754,2997.223189849907,-132.84778984990726
3011,15,48.14735858349837,1.597416502774448,F,18.868445974959183,1318.275,1.7,2241.0675,2577.3805015283037,-336.31300152830363
3012,15,47.69122588443375,1.6053376590106485,F,18.505707711562792,1315.243,1.5,1972.8645,2313.4029952959104,-340.5384952959105
3013,15,51.18531167263925,1.613231704375331,M,19.667622104697976,1471.855,1.9,2796.5245,3085.50679522688,-288.98229522688007
3014,14,54.16580701294496,1.5962720052206791,M,21.257462597095632,1511.008,1.7,2568.7136,2622.1890249316866,-53.475424931686575
3015,15,51.68699143976964,1.6044187981500109,F,20.079170629631815,1353.446,1.2,1624.1352,1755.2385250409247,-131.1033250409248
3016,15,54.086106390212336,1.6173105122029208,M,20.677541414122803,1513.635,1.7,2573.1795,2700.4175221654996,-127.23802216549939
3017,15,53.631726467247375,1.6019123344998596,M,20.899903786421508,1499.711,1.9,2849.4509,2958.534410582906,-109.083510582906
3018,17,52.911850358681725,1.6000327160371868,M,20.667846325182616,1475.309,1.5,2212.9635,2323.47905023315,-110.51555023314995
3019,17,53.79081626640905,1.6006530103962937,M,20.99489674961013,1487.661,1.9,2826.5559,2921.4843855394997,-94.92848553949989
3020,16,54.25127911516117,1.5955161146199832,M,21.31118467146317,1498.201,1.5,2247.3015,2288.3027528404323,-41.001252840432244
3021,14,50.30254767616911,1.6136076946613989,M,19.319419328956123,1466.749,1.2,1760.0988,1976.981984274976,-216.88318427497597
3022,16,52.61711176165656,1.592501293394324,F,20.747578565255694,1355.649,1.9,2575.7330999999995,2693.9726047645963,-118.23950476459686
3023,15,51.53057639966575,1.6207853585299052,M,19.616159797656262,1480.362,1.2,1776.4344,1965.1464342478382,-188.71203424783812
3024,14,47.727986394171566,1.611950648127448,M,18.368328164601696,1430.649,1.2,1716.7787999999998,2028.1704260812253,-311.39162608122547
3025,17,48.03768372759768,1.6069740385565274,M,18.60220119901824,1412.003,1.3,1835.6039,2141.2844750922395,-305.68057509223945
3026,15,50.87651206093666,1.6201425426046006,F,19.382548418291385,1348.339,1.9,2561.8441,2868.147973645075,-306.3038736450753
3027,16,48.53566819204161,1.6030328648569032,M,18.887573201824534,1423.655,1.7,2420.2135,2780.5918944063556,-360.3783944063557
3028,14,52.476056722621166,1.619680509143786,M,20.003338341701188,1499.562,1.2,1799.4743999999998,1952.1038845098642,-152.62948450986437
3029,15,49.58517040610682,1.6125454554204957,F,19.0689982462036,1334.65,1.2,1601.5800000000002,1822.5543655351244,-220.9743655351242
3030,16,50.80181110393732,1.5950310011127713,F,19.96829290175179,1338.653,1.5,2007.9795,2182.11718770298,-174.1376877029802
3031,15,50.77259381293135,1.593616390807902,M,19.992254644095965,1456.393,1.9,2767.1467,3003.5173350361893,-236.37063503618947
3032,15,47.75258158234972,1.5989702013371532,F,18.677386878500467,1314.75,1.2,1577.7,1833.0235499597188,-255.32354995971878
3033,14,49.05674367431795,1.6247316158026666,M,18.583839835178992,1455.243,1.5,2182.8645,2548.889791889652,-366.0252918896517
3034,14,54.363209326439,1.6114970417123688,M,20.93370318764632,1521.324,1.3,1977.7212,2050.1174424469004,-72.39624244690049
3035,16,48.05939674775178,1.615365942066061,F,18.417745645896385,1315.782,1.2,1578.9383999999998,1860.3234043268508,-281.385004326851
3036,16,52.4155288859108,1.621936691228002,M,19.92471763033423,1486.261,1.9,2823.8959,3075.5036114894283,-251.6077114894283
3037,15,50.0367559397301,1.611728701044981,M,19.2621724029032,1455.368,1.9,2765.1992,3115.163823938989,-349.964623938989
3038,15,53.8878027322931,1.589495211060242,F,21.32907533087945,1372.037,1.2,1646.4444,1675.07699821729,-28.632598217290024
3039,15,49.06097052234544,1.591387421991208,M,19.3724385883026,1431.829,1.7,2434.1093,2726.5628727760527,-292.4535727760526
3040,17,50.53636289917564,1.6023081215643946,F,19.683934652167984,1332.641,1.5,1998.9615,2203.698869993069,-204.73736999306902
3041,17,51.596373717151785,1.60811340876637,F,19.95197230787527,1343.804,1.9,2553.2276,2776.9203999010665,-223.69279990106634
3042,15,50.57736578502728,1.6188439343555086,F,19.2995081718238,1345.246,1.5,2017.869,2268.8535329582996,-250.98453295829972
3043,17,53.82392829667157,1.600072410984461,M,21.0230690714184,1487.824,1.9,2826.8656,2917.8890727899447,-91.02347278994466
3044,16,53.59366572541124,1.5939540277733504,F,21.094142725845582,1365.271,1.3,1774.8523,1825.8288763169496,-50.976576316949604
3045,17,49.390387939820144,1.6069372621583622,F,19.12690031891453,1322.427,1.5,1983.6405,2250.4952779741807,-266.8547779741807
3046,15,48.17252458084419,1.613097235437051,F,18.51306445714848,1321.183,1.2,1585.4196,1858.3420048924247,-272.92240489242477
3047,15,47.7660763185601,1.6201712292946882,M,18.196913751023185,1428.481,1.7,2428.4177,2895.9121756037857,-467.49447560378576
3048,15,53.59616829716781,1.5876186074458285,F,21.263824612410318,1368.918,1.2,1642.7016,1676.3976081327992,-33.69600813279908
3049,15,48.975049834901725,1.6118644946362737,M,18.850281002633164,1440.89,1.7,2449.513,2819.8217359505115,-370.3087359505116
3050,15,49.59557638905699,1.615150169860564,M,19.01153253348371,1451.034,1.9,2756.9646,3146.8337291921275,-389.86912919212773
3051,15,52.026770011319286,1.5895063844323305,M,20.59217929922744,1471.52,1.9,2795.888,2946.3015409095724,-150.41354090957248
3052,15,52.74189337905191,1.6136823306248294,F,20.25441150499568,1365.148,1.9,2593.7812,2778.9033527889706,-185.12215278897065
3053,15,48.44605899512377,1.6210706556719752,F,18.43548489540561,1325.164,1.3,1722.7132,2027.7674632423882,-305.0542632423883
3054,16,48.01530361915386,1.618761768718518,F,18.32372653628089,1315.936,1.3,1710.7168,2025.9282131556329,-315.21141315563295
3055,17,54.159467518260506,1.6049420391162392,F,21.02595255068801,1367.871,1.9,2598.9549,2682.271882524274,-83.31698252427395
3056,14,52.33970547494327,1.6228817699412943,F,19.8727290308028,1367.551,1.9,2598.3469,2837.261437148587,-238.914537148587
3057,16,52.9738021250477,1.587616424296289,F,21.016963920213737,1358.243,1.5,2037.3645,2103.5773681601477,-66.21286816014776
3058,14,49.9861918287576,1.6079486853406253,M,19.333286270120105,1459.585,1.5,2189.3775,2457.3934863534637,-268.01598635346363
3059,15,52.53811765116253,1.605753389299822,F,20.375900630781494,1361.844,1.3,1770.3972,1885.4439828766742,-115.04678287667411
3060,16,53.53960863951183,1.6109127043367732,F,20.631517812136483,1367.635,1.2,1641.162,1726.1558613516327,-84.99386135163263
